,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
1277,2019-10-22,16:00,2019-10-22,19:00,3.5,1905-Basrah,IQBSR,INSIK,BeginOfSeaPassage,267410.3,0.8934,22.0,Maneuvering,6230.0,29.0,North,49.0,East,0.4,0.0,0.4,3.9,0.0,3.9,0.0,0.6,169.6463,3.5,195.9029,15.2586,0.3951,0.3234,vessel_3
1278,2019-10-23,08:00,2019-10-23,12:00,16.0,1905-Basrah,IQBSR,INSIK,NoonSea,267410.3,0.8934,208.0,Sailing,14330.0,27.0,North,51.0,East,0.1,0.0,0.1,21.91,0.0,41.41,0.0,2.3,171.3069,16.0,194.7806,136.4243,3.8113,2.9353,vessel_3
1279,2019-10-24,08:00,2019-10-24,12:00,24.0,1905-Basrah,IQBSR,INSIK,NoonSea,267410.3,0.8934,304.0,Sailing,14100.0,26.0,North,56.0,East,0.1,0.1,0.1,61.3,0.0,61.3,0.0,3.6,171.8169,24.0,177.8431,202.7306,5.6587,4.4201,vessel_3
1280,2019-10-25,07:00,2019-10-25,12:00,23.0,1905-Basrah,IQBSR,INSIK,NoonSea,267410.3,0.8934,297.0,Sailing,14400.0,23.0,North,60.0,East,0.7,0.0,0.7,59.9,0.0,59.9,0.0,3.7,171.5427,23.0,197.8262,200.2302,5.5495,4.3724,vessel_3
1281,2019-10-26,07:00,2019-10-26,12:00,24.0,1905-Basrah,IQBSR,INSIK,NoonSea,267410.3,0.8934,319.0,Sailing,16150.0,22.0,North,66.0,East,0.1,0.1,0.1,69.8,0.0,69.8,0.0,3.4,170.8077,24.0,197.6035,228.5768,6.3823,4.9845,vessel_3
1282,2019-10-26,18:18,2019-10-26,23:18,11.3,1905-Basrah,IQBSR,INSIK,EndOfSeaPassage,267410.3,0.8934,145.0,Sailing,17950.0,22.0,North,68.0,East,0.1,0.0,0.1,36.7,0.0,36.7,0.0,1.6,171.6165,11.3,197.758,119.5776,3.3397,2.6112,vessel_3
1283,2019-10-27,05:30,2019-10-27,11:00,11.2,1905-Basrah,INSIK,AEFJR,Arrival,267410.3,0.8934,85.0,Maneuvering,12010.0,0.0,0,0.0,0,1.0,0.0,1.0,22.1,0.0,22.1,0.0,2.0,171.1137,10.2,199.264,78.1614,2.1079,1.7068,vessel_3
1287,2019-10-29,01:00,2019-10-29,06:30,3.5,1906-Sikka,INSIK,AEFJR,BeginOfSeaPassage,-323.1,-0.0011,25.0,Maneuvering,2920.0,22.0,North,69.0,East,0.6,0.0,0.6,1.8,0.0,1.8,0.0,0.7,167.0542,3.5,195.5663,9.6534,0.2221,0.2108,vessel_3
1288,2019-10-29,06:30,2019-10-29,12:00,5.5,1906-Sikka,INSIK,AEFJR,NoonSea,-323.1,-0.0011,70.0,Sailing,11190.0,22.0,North,68.0,East,0.0,0.0,0.0,10.7,0.0,10.7,0.0,0.9,164.9023,5.5,208.2066,36.1224,1.0113,0.7888,vessel_3
1289,2019-10-30,07:00,2019-10-30,12:00,24.5,1906-Sikka,INSIK,AEFJR,NoonSea,-323.1,-0.0011,291.0,Sailing,7150.0,23.0,North,64.0,East,13.9,0.0,13.9,31.0,0.0,31.0,0.0,7.7,167.8516,24.5,197.5767,163.7964,3.4696,3.5768,vessel_3
1290,2019-10-31,08:00,2019-10-31,12:00,25.0,1906-Sikka,INSIK,AEFJR,NoonSea,-323.1,-0.0011,235.0,Sailing,4780.0,24.0,North,60.0,East,14.0,0.1,14.0,21.4,0.0,21.4,0.0,7.3,169.8563,25.0,229.4623,133.2884,2.5985,2.9037,vessel_3
1291,2019-11-01,02:30,2019-11-01,06:30,18.5,1906-Sikka,INSIK,AEFJR,EndOfSeaPassage,-323.1,-0.0011,208.0,Sailing,8600.0,25.0,North,56.0,East,1.2,0.0,1.2,28.6,0.0,28.6,0.0,2.8,170.5029,18.5,196.9441,101.5164,2.7457,2.2168,vessel_3
1292,2019-11-01,06:00,2019-11-01,10:00,3.5,1906-Sikka,AEFJR,INSIK,Arrival,-323.1,-0.0011,20.0,Maneuvering,3215.0,25.0,North,56.0,East,0.8,0.1,0.8,1.7,0.0,1.7,0.0,0.7,167.1793,3.0,197.6035,10.2854,0.2147,0.2177,vessel_3
1296,2019-11-02,21:30,2019-11-03,01:30,4.3,1906-Sikka,AEFJR,INSIK,BeginOfSeaPassage,261004.0,0.872,11.0,Maneuvering,5175.2,25.0,North,56.0,East,0.7,0.0,0.7,2.4,0.0,2.4,0.0,0.8,175.9462,2.5,191.8092,12.1446,0.2838,0.2652,vessel_3
1297,2019-11-03,08:00,2019-11-03,12:00,10.5,1906-,AEFJR,INSIK,NoonSea,261004.0,0.872,123.0,Sailing,11675.0476,24.0,North,58.0,East,0.1,0.0,0.1,20.4,0.0,20.4,0.0,1.5,157.8403,10.5,189.0691,68.508,1.9099,1.496,vessel_3
1298,2019-11-04,07:00,2019-11-04,12:00,23.0,1906-,AEFJR,INSIK,NoonSea,261004.0,0.872,248.0,Sailing,10650.0,23.0,North,62.0,East,0.2,0.1,0.2,44.1,0.0,44.1,0.0,3.5,170.7642,23.0,189.4828,149.1698,4.1511,3.2505,vessel_3
1299,2019-11-05,06:30,2019-11-05,12:00,23.5,1906-,AEFJR,INSIK,NoonSea,261004.0,0.872,255.0,Sailing,11185.0213,22.0,North,67.0,East,0.1,0.0,0.1,47.4,0.0,47.4,0.0,3.6,171.0446,23.5,189.6993,159.1254,4.4469,3.4748,vessel_3
1300,2019-11-05,16:30,2019-11-05,22:00,10.0,1906-,AEFJR,INSIK,EndOfSeaPassage,261004.0,0.872,88.0,Sailing,8790.0,22.0,North,68.0,East,0.5,0.1,0.5,16.0,0.0,16.0,0.0,1.6,172.6501,10.0,187.589,56.684,1.5378,1.2309,vessel_3
1301,2019-11-06,02:12,2019-11-06,07:42,9.7,1906-,AEFJR,INSIK,StoppageArrival,261004.0,0.872,78.0,Maneuvering,6900.0,22.0,North,69.0,East,0.7,0.0,0.7,11.9,0.0,11.9,0.0,1.7,172.1908,9.5,188.8993,44.5302,1.1905,0.9724,vessel_3
1304,2019-11-07,03:36,2019-11-07,09:06,3.6,1906-,INSIK,SARTA,Arrival,261004.0,0.872,11.0,Maneuvering,2900.0,0.0,0,0.0,0,0.8,0.0,0.8,1.2,0.0,1.2,0.0,0.8,156.9925,2.5,189.8892,8.7192,0.1799,0.1904,vessel_3
1308,2019-11-08,18:00,2019-11-08,23:30,4.0,1907,INSIK,SARTA,BeginOfSeaPassage,261004.0,0.872,33.0,Maneuvering,8790.8571,22.0,North,69.0,East,0.5,0.0,0.5,6.4,0.0,6.4,0.0,0.7,197.2952,3.5,190.7896,23.6664,0.6224,0.5168,vessel_3
1309,2019-11-09,06:30,2019-11-09,12:00,12.5,1907,INSIK,SARTA,NoonSea,261004.0,0.872,162.0,Sailing,10154.0,22.0,North,67.0,East,3.9,0.0,3.9,23.1,0.0,23.1,0.0,3.0,172.6238,12.5,189.6993,93.42,2.3023,2.04,vessel_3
1310,2019-11-10,07:00,2019-11-10,12:00,24.5,1907,INSIK,SARTA,NoonSea,261004.0,0.872,298.0,Sailing,7350.0,23.0,North,62.0,East,17.9,0.0,17.9,32.4,0.0,32.4,0.0,7.7,170.6583,24.5,191.0891,180.612,3.6192,3.944,vessel_3
1311,2019-11-11,08:00,2019-11-11,12:00,25.0,1907,INSIK,SARTA,NoonSea,261004.0,0.872,366.0,Sailing,14408.0,25.0,North,56.0,East,5.4,0.1,5.4,65.1,0.0,65.1,0.0,5.0,171.4246,25.0,189.6993,235.4276,6.1485,5.1341,vessel_3
1312,2019-11-12,09:00,2019-11-12,12:00,25.0,1907,INSIK,SARTA,NoonSea,261004.0,0.872,377.0,Sailing,16300.0,27.0,North,51.0,East,0.1,0.0,0.1,72.7,0.0,72.7,0.0,3.6,169.2165,25.0,190.3338,237.9096,6.6525,5.1952,vessel_3
1313,2019-11-12,12:00,2019-11-12,15:00,3.0,1907,INSIK,SARTA,EndOfSeaPassage,261004.0,0.872,30.0,Sailing,4945.0,27.0,North,50.0,East,0.2,0.0,0.2,2.7,0.0,2.7,0.0,0.6,172.6283,3.0,193.5707,10.899,0.2891,0.238,vessel_3
1314,2019-11-12,16:00,2019-11-12,19:00,4.0,1907,INSIK,SARTA,StoppageArrival,261004.0,0.872,31.0,Maneuvering,3159.0,27.0,North,50.0,East,0.5,0.0,0.5,2.3,0.0,2.3,0.0,0.7,172.645,4.0,188.6215,10.899,0.265,0.238,vessel_3
1316,2019-11-13,09:00,2019-11-13,12:00,6.5,1907,SARTA,INSIK,Arrival,261004.0,0.872,22.0,Maneuvering,2700.0,26.0,North,50.0,East,1.1,0.0,1.1,1.7,0.0,1.7,0.0,1.4,170.629,3.5,192.7279,13.0788,0.2778,0.2856,vessel_3
1320,2019-11-15,01:00,2019-11-15,04:00,3.5,1907,SARTA,INSIK,BeginOfSeaPassage,253038.63,0.8454,21.0,Maneuvering,6593.1429,27.0,North,50.0,East,0.3,0.0,0.3,4.2,0.0,4.2,0.0,0.6,172.6333,3.5,191.2934,15.8814,0.4205,0.3468,vessel_3
1321,2019-11-15,09:00,2019-11-15,12:00,8.0,1907,SARTA,INSIK,NoonSea,253038.63,0.8454,106.0,Sailing,14148.0,27.0,North,52.0,East,0.1,0.0,0.1,20.6,0.0,20.6,0.0,1.0,172.6307,8.0,195.5663,67.5738,1.8838,1.4756,vessel_3
1322,2019-11-16,08:00,2019-11-16,12:00,23.0,1907,SARTA,INSIK,NoonSea,253038.63,0.8454,298.0,Sailing,14907.0,25.0,North,56.0,East,0.2,0.1,0.2,62.4,0.0,62.4,0.0,3.1,172.6244,23.0,197.2059,204.9104,5.7117,4.4677,vessel_3
1323,2019-11-17,07:00,2019-11-17,12:00,23.0,1907,SARTA,INSIK,NoonSea,253038.63,0.8454,317.0,Sailing,16000.0,23.0,North,61.0,East,0.1,0.0,0.1,43.2,0.0,66.2,0.0,3.1,170.6263,23.0,196.1534,216.1116,6.0423,4.6895,vessel_3
1324,2019-11-18,06:30,2019-11-18,12:00,23.5,1907,SARTA,INSIK,NoonSea,253038.63,0.8454,306.0,Sailing,15314.0,22.0,North,66.0,East,0.1,0.1,0.1,65.5,0.0,65.5,0.0,3.0,172.6317,23.5,192.1979,213.941,5.9725,4.5762,vessel_3
1325,2019-11-18,18:36,2019-11-19,00:06,12.1,1907,SARTA,INSIK,EndOfSeaPassage,253038.63,0.8454,138.0,Sailing,12397.0248,22.0,North,68.0,East,0.6,0.0,0.6,27.3,0.0,27.3,0.0,1.8,172.6218,12.1,191.6155,92.4858,2.5411,1.9812,vessel_3
1326,2019-11-19,05:24,2019-11-19,10:54,10.8,1907,INSIK,CNZOS,Arrival,253038.63,0.8454,60.0,Maneuvering,3100.0,0.0,0,0.0,0,2.3,0.1,2.3,4.3,0.0,4.3,0.0,2.0,166.5388,7.9,188.8683,27.101,0.5651,0.5738,vessel_3
1330,2019-11-20,19:00,2019-11-21,00:30,3.5,1908,INSIK,CNZOS,BeginOfSeaPassage,253038.63,0.8454,20.0,Maneuvering,4120.0,22.0,North,69.0,East,0.4,0.0,0.4,2.3,0.0,2.3,0.0,0.6,151.2859,3.5,232.2849,10.2762,0.2556,0.2201,vessel_3
1331,2019-11-21,06:30,2019-11-21,12:00,11.5,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,138.0,Sailing,6930.0,20.0,North,69.0,East,0.1,0.0,0.1,16.8,0.0,16.8,0.0,2.0,199.9466,11.5,206.1949,58.8546,1.6397,1.2608,vessel_3
1332,2019-11-22,06:30,2019-11-22,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,275.0,Sailing,8791.0,16.0,North,70.0,East,5.4,0.0,5.4,38.4,0.0,38.4,0.0,3.9,172.6305,24.0,190.6772,148.5378,3.7249,3.1819,vessel_3
1333,2019-11-23,06:30,2019-11-23,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,245.0,Sailing,5861.0,13.0,North,73.0,East,38.3,0.0,38.3,25.6,0.0,25.6,0.0,5.9,172.6207,24.0,211.9746,217.3572,3.0101,4.6562,vessel_3
1334,2019-11-24,06:30,2019-11-24,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,245.0,Sailing,6502.0,9.0,North,75.0,East,40.2,0.0,40.2,28.4,0.0,28.4,0.0,6.0,172.6219,24.0,215.5674,232.3044,3.276,4.9763,vessel_3
1335,2019-11-25,06:30,2019-11-25,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,252.0,Sailing,6113.0,7.0,North,78.0,East,20.3,0.0,20.3,26.7,0.0,26.7,0.0,5.6,172.6161,24.0,245.9065,163.7964,2.9558,3.5088,vessel_3
1336,2019-11-26,06:00,2019-11-26,12:00,23.5,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,220.0,Sailing,5120.0,5.0,North,81.0,East,1.9,0.0,1.9,21.9,0.0,21.9,0.0,5.2,172.6403,23.5,251.9633,90.306,2.3757,1.9345,vessel_3
1337,2019-11-27,06:00,2019-11-27,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,237.0,Sailing,7784.0,5.0,North,85.0,East,0.4,0.0,0.4,34.0,0.0,34.0,0.0,5.5,172.6238,24.0,208.6693,124.2486,3.4464,2.6616,vessel_3
1338,2019-11-28,06:00,2019-11-28,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,247.0,Sailing,7784.0,6.0,North,89.0,East,3.3,0.0,3.3,34.0,0.0,34.0,0.0,7.6,172.6238,24.0,201.9209,139.8186,3.6494,2.9951,vessel_3
1339,2019-11-29,05:00,2019-11-29,12:00,23.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,237.0,Sailing,7764.0,6.0,North,93.0,East,0.2,0.0,0.2,32.5,0.0,32.5,0.0,6.9,172.6258,23.0,237.1242,123.3144,3.4363,2.6416,vessel_3
1340,2019-11-30,05:00,2019-11-30,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,233.0,Sailing,7738.0,5.0,North,97.0,East,0.2,0.0,0.2,33.8,0.0,33.8,0.0,5.1,172.6285,24.0,223.9506,121.7574,3.3927,2.6082,vessel_3
1341,2019-12-01,04:00,2019-12-01,12:00,23.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,246.0,Sailing,7023.0,3.0,North,100.0,East,0.9,0.0,0.9,29.4,0.0,29.4,0.0,3.8,172.6365,23.0,223.8688,106.1874,2.9006,2.2747,vessel_3
1342,2019-12-02,04:00,2019-12-02,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,230.0,Sailing,5288.0,1.0,North,103.0,East,2.3,0.0,2.3,23.1,0.0,23.1,0.0,4.0,172.6415,24.0,197.6035,91.5516,2.3784,1.9612,vessel_3
1343,2019-12-03,04:00,2019-12-03,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,175.0,Sailing,4352.0,3.0,North,105.0,East,3.1,0.0,3.1,19.3,0.0,19.3,0.0,3.9,175.2641,24.0,220.1867,81.8982,2.0439,1.7544,vessel_3
1344,2019-12-04,04:00,2019-12-04,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,263.0,Sailing,11584.0,5.0,North,109.0,East,0.3,0.0,0.3,50.6,0.0,50.6,0.0,4.1,172.6301,24.0,249.2844,171.27,4.7708,3.6689,vessel_3
1345,2019-12-05,04:00,2019-12-05,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,275.0,Sailing,11516.0,6.0,North,113.0,East,0.0,0.0,0.0,50.3,0.0,50.3,0.0,3.7,172.6199,24.0,223.1047,168.156,4.7077,3.6022,vessel_3
1346,2019-12-06,04:00,2019-12-06,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,295.0,Sailing,10325.0,9.0,North,117.0,East,0.6,0.0,0.6,45.1,0.0,45.1,0.0,3.9,172.6279,24.0,234.8658,154.4544,4.276,3.3087,vessel_3
1347,2019-12-07,04:00,2019-12-07,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,277.0,Sailing,12614.0,13.0,North,118.0,East,0.4,0.0,0.4,55.1,0.0,55.1,0.0,4.2,172.6328,24.0,237.1242,185.9058,5.1725,3.9824,vessel_3
1348,2019-12-08,04:00,2019-12-08,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,235.0,Sailing,12637.0,17.0,North,119.0,East,0.0,0.0,0.0,55.2,0.0,55.2,0.0,4.0,172.6313,24.0,229.9386,184.3488,5.1611,3.9491,vessel_3
1349,2019-12-09,04:00,2019-12-09,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,214.0,Sailing,13416.0,20.0,North,120.0,East,0.2,0.0,0.2,51.7,0.0,51.7,0.0,3.3,152.2972,24.0,229.3069,171.8928,4.7963,3.6822,vessel_3
1350,2019-12-10,04:00,2019-12-10,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,267.0,Sailing,9272.0,24.0,North,122.0,East,1.2,0.0,1.2,40.5,0.0,40.5,0.0,4.3,172.626,24.0,219.3941,143.244,3.9139,3.0685,vessel_3
1351,2019-12-11,04:00,2019-12-11,12:00,24.0,1908,INSIK,CNZOS,NoonSea,253038.63,0.8454,189.0,Sailing,3297.0,28.0,North,122.0,East,4.3,0.0,4.3,14.4,0.0,14.4,0.0,5.2,172.6109,24.0,228.3418,74.4246,1.7384,1.5943,vessel_3
1352,2019-12-11,09:00,2019-12-11,17:00,5.0,1908,INSIK,CNZOS,BeginFuelChangeOver,253038.63,0.8454,25.0,Sailing,0.0,28.0,North,122.0,East,5.0,5.0,0.6,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,30.3544,0.3529,0.3124,vessel_3
1353,2019-12-11,18:48,2019-12-12,02:48,9.8,1908,INSIK,CNZOS,EndFuelChangeOver,253038.63,0.8454,75.0,Sailing,0.0,29.0,North,123.0,East,2.0,2.0,0.0,4.8,4.8,0.0,2.9,0.0,0.0,0.0,0.0,31.0982,0.631,0.0108,vessel_3
1354,2019-12-11,19:48,2019-12-12,03:48,1.0,1908,INSIK,CNZOS,EnteringSpecialArea,253038.63,0.8454,5.0,Sailing,0.0,0.0,0,0.0,0,0.2,0.2,0.0,0.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,3.8472,0.082,0.0013,vessel_3
1355,2019-12-11,20:42,2019-12-12,04:42,0.9,1908,INSIK,CNZOS,EndOfSeaPassage,253038.63,0.8454,4.0,Sailing,3100.0,29.0,North,122.0,East,0.2,0.2,0.0,0.9,0.9,0.0,0.2,0.0,322.5871,0.9,300.3063,4.1678,0.0901,0.0014,vessel_3
1356,2019-12-11,23:12,2019-12-12,07:12,2.5,1908,INSIK,CNZOS,StoppageArrival,253038.63,0.8454,8.0,Maneuvering,1850.0,29.0,North,122.0,East,0.5,0.5,0.0,0.8,0.8,0.0,0.8,0.0,172.9764,2.5,400.008,6.7326,0.1311,0.0023,vessel_3
1359,2019-12-12,09:48,2019-12-12,17:48,4.8,1908,INSIK,CNZOS,StoppageArrival,253038.63,0.8454,30.0,Maneuvering,5266.0417,29.0,North,122.0,East,2.3,2.3,0.0,4.8,4.8,0.0,0.8,0.0,189.8997,4.8,238.1,25.3274,0.4589,0.0088,vessel_3
1364,2019-12-16,00:18,2019-12-16,08:18,18.8,1908,INSIK,CNZOS,StoppageArrival,253038.63,0.8454,112.0,Maneuvering,2280.0,30.0,North,122.0,East,1.4,1.4,0.0,7.6,7.6,0.0,1.6,0.0,177.3085,18.8,242.8338,33.9836,0.7539,0.0118,vessel_3
1370,2019-12-19,10:42,2019-12-19,18:42,5.7,1908,CNZOS,KWKWI,Arrival,253038.63,0.8454,15.0,Maneuvering,1252.9825,0.0,0,0.0,0,0.6,0.6,0.0,1.3,1.3,0.0,0.6,0.0,182.0255,5.7,159.4928,8.015,0.1557,0.0028,vessel_3
1413,2020-01-29,04:00,2020-01-29,12:00,3.2,2001,CNZOS,KWKWI,NoonRiver,0.0,0.0,7.5,Maneuvering,1500.0,30.0,North,122.0,East,0.5,0.5,0.0,0.8,0.8,0.0,0.6,0.0,166.67,3.2,187.5037,6.0914,0.1147,0.0021,vessel_3
1414,2020-01-29,05:42,2020-01-29,13:42,1.7,2001,CNZOS,KWKWI,StoppageArrival,0.0,0.0,6.0,Maneuvering,1500.0,30.0,North,122.0,East,0.3,0.3,0.0,0.6,0.6,0.0,0.4,0.0,235.2988,1.7,235.2988,4.1678,0.082,0.0014,vessel_3
1417,2020-01-31,04:00,2020-01-31,12:00,4.4,2001,CNZOS,KWKWI,NoonRiver,0.0,0.0,31.0,Maneuvering,3000.0,30.0,North,122.0,East,0.8,0.8,0.0,3.0,3.0,0.0,1.0,0.0,227.2773,4.4,252.5303,15.3888,0.3278,0.0053,vessel_3
1418,2020-01-31,06:00,2020-01-31,14:00,2.0,2001,CNZOS,KWKWI,LeavingSpecialArea,0.0,0.0,21.8,Maneuvering,3499.9948,0.0,0,0.0,0,0.7,0.7,0.0,2.2,2.2,0.0,0.8,0.0,1088.6831,0.5774,1385.6089,11.8622,0.2459,0.0041,vessel_3
1419,2020-01-31,17:00,2020-02-01,01:00,11.0,2001,CNZOS,KWKWI,BeginFuelChangeOver,0.0,0.0,135.2,Maneuvering,3499.9948,0.0,0,0.0,0,1.9,0.0,1.9,42.0,0.0,42.0,0.0,2.8,3584.2025,3.1756,836.3213,145.4238,3.9188,0.0934,vessel_3
1420,2020-01-31,18:54,2020-02-01,02:54,1.9,2001,CNZOS,KWKWI,EndFuelChangeOver,0.0,0.0,25.0,Maneuvering,3499.9948,0.0,0,0.0,0,0.6,0.6,0.0,3.9,3.9,0.0,0.4,0.0,2031.5139,0.5485,729.2678,15.7094,0.3524,0.0054,vessel_3
1421,2020-01-31,19:56,2020-02-01,03:56,1.0333,2001,CNZOS,KWKWI,EnteringSpecialArea,0.0,0.0,9.0,Maneuvering,3499.9948,0.0,0,0.0,0,0.2,0.2,0.0,2.0,2.0,0.0,0.2,0.0,1915.5714,0.2983,670.4559,7.6944,0.1803,0.0027,vessel_3
1422,2020-02-01,02:24,2020-02-01,10:24,6.4667,2001,CNZOS,KWKWI,StoppageArrival,0.0,0.0,50.0,Maneuvering,3499.9948,30.0,North,122.0,East,0.6,0.6,0.0,5.7,5.7,0.0,1.2,0.0,872.3749,1.8669,642.8082,24.045,0.5655,0.0083,vessel_3
1426,2020-02-02,10:00,2020-02-02,18:00,2.8,2001,CNZOS,KWKWI,BeginOfSeaPassage,0.0,0.0,24.0,Maneuvering,3000.0,30.0,North,122.0,East,0.6,0.6,0.0,2.8,2.8,0.0,0.6,0.0,333.34,2.8,214.29,12.824,0.2786,0.0044,vessel_3
1427,2020-02-03,04:00,2020-02-03,12:00,18.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,248.0,Sailing,9921.0,26.0,North,122.0,East,0.2,0.2,0.0,34.5,34.5,0.0,4.4,0.0,193.1967,18.0,232.8089,125.3546,3.1879,0.0434,vessel_3
1428,2020-02-04,04:00,2020-02-04,12:00,24.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,298.0,Sailing,9547.0,22.0,North,121.0,East,0.9,0.9,0.0,41.7,41.7,0.0,4.2,0.0,181.998,24.0,224.8439,150.0408,3.7615,0.052,vessel_3
1429,2020-02-04,04:12,2020-02-04,12:12,0.2,2001,CNZOS,KWKWI,BeginFuelChangeOver,0.0,0.0,2.7,Sailing,10597.0,22.0,North,121.0,East,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.0,161.7741,0.175,533.344,1.2824,0.0328,0.0004,vessel_3
1430,2020-02-04,07:00,2020-02-04,15:00,2.8,2001,CNZOS,KWKWI,EndFuelChangeOver,0.0,0.0,33.3,Sailing,10597.0,21.0,North,120.0,East,0.3,0.0,0.3,5.3,0.0,5.3,0.0,0.6,193.6255,2.45,216.7992,19.3068,0.5164,0.062,vessel_3
1432,2020-02-05,04:00,2020-02-05,12:00,21.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,288.0,Sailing,10597.0,17.0,North,117.0,East,0.0,0.0,0.0,40.5,0.0,40.5,0.0,4.4,197.2789,18.375,247.5377,142.0628,3.9717,0.4498,vessel_3
1434,2020-02-06,04:00,2020-02-06,12:00,24.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,311.0,Sailing,9776.0,13.0,North,114.0,East,0.2,0.0,0.2,42.7,0.0,42.7,0.0,4.7,172.62,24.0,206.3858,148.2264,4.1337,0.476,vessel_3
1435,2020-02-06,21:30,2020-02-07,05:30,17.5,2001,CNZOS,KWKWI,BeginFuelChangeOver,0.0,0.0,208.0,Sailing,0.0,11.0,North,111.0,East,0.0,0.0,0.0,24.5,0.0,24.5,0.0,3.8,0.0,0.0,0.0,88.1262,2.4672,0.283,vessel_3
1436,2020-02-07,01:00,2020-02-07,09:00,3.5,2001,CNZOS,KWKWI,EndFuelChangeOver,0.0,0.0,42.0,Sailing,0.0,10.0,North,111.0,East,0.2,0.2,0.0,4.9,4.9,0.0,0.8,0.0,0.0,0.0,0.0,18.9154,0.4671,0.0066,vessel_3
1438,2020-02-07,04:00,2020-02-07,12:00,3.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,47.0,Sailing,10989.0,10.0,North,110.0,East,0.0,0.0,0.0,6.0,6.0,0.0,0.5,0.0,182.0038,3.0,208.3375,20.839,0.5327,0.0072,vessel_3
1440,2020-02-08,04:00,2020-02-08,12:00,24.0,2001,CNZOS,KWKWI,NoonSea,0.0,0.0,311.0,Sailing,9203.0,6.0,North,107.0,East,0.2,0.2,0.0,40.2,40.2,0.0,3.9,0.0,182.0095,24.0,232.1475,142.0258,3.614,0.0492,vessel_3
1441,2020-02-09,03:48,2020-02-09,11:48,23.8,2001,CNZOS,KWKWI,EndOfSeaPassage,0.0,0.0,310.0,Sailing,7734.0,1.0,North,104.0,East,0.1,0.1,0.0,33.5,33.5,0.0,3.9,0.0,182.0004,23.8,227.5956,120.225,3.0649,0.0417,vessel_3
1443,2020-02-09,04:00,2020-02-09,12:00,0.2,2001,CNZOS,KWKWI,NoonRiver,0.0,0.0,3.0,Maneuvering,7734.0,1.0,North,104.0,East,0.0,0.0,0.0,0.3,0.3,0.0,0.05,0.0,193.9527,0.2,312.5062,1.1221,0.0287,0.0004,vessel_3
1444,2020-02-09,11:48,2020-02-09,19:48,7.8,2001,CNZOS,KWKWI,StoppageArrival,0.0,0.0,60.0,Maneuvering,5213.0,1.0,North,103.0,East,0.9,0.9,0.0,7.4,7.4,0.0,1.6,0.0,181.9944,7.8,256.4154,31.7394,0.7376,0.011,vessel_3
1448,2020-02-12,04:00,2020-02-12,12:00,18.7,2001,CNZOS,KWKWI,NoonRiver,0.0,0.0,212.0,Maneuvering,7610.0,2.0,North,101.0,East,0.8,0.8,0.0,25.9,25.9,0.0,3.6,0.0,182.0045,18.7,240.6465,97.1418,2.4175,0.0578,vessel_3
