,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
843,2019-03-03,11:00,2019-03-03,12:00,24.0,1901,CNDLC,AOMAL,NoonStoppage,0.0,0.0,0.0,Drifting,0.0,8.0,South,10.0,East,5.8,0.0,5.8,0.7,0.0,0.7,0.0,3.3,0.0,0.0,269.7592,30.5172,0.3887,0.5076,vessel_2
845,2019-03-05,11:00,2019-03-05,12:00,24.0,1901,CNDLC,AOMAL,NoonStoppage,0.0,0.0,0.0,Drifting,0.0,8.0,South,10.0,East,5.8,0.0,5.8,1.2,1.2,0.0,0.0,0.5,0.0,0.0,222.3032,30.5186,0.3622,0.3302,vessel_2
847,2019-03-07,11:00,2019-03-07,12:00,24.0,1901,CNDLC,AOMAL,NoonStoppage,0.0,0.0,0.0,Drifting,0.0,8.0,South,10.0,East,5.8,0.0,5.8,0.3,0.0,0.3,0.0,3.3,0.0,0.0,253.891,29.2716,0.3538,0.4869,vessel_2
850,2019-03-09,11:00,2019-03-09,12:00,23.9833,1901,CNDLC,AOMAL,NoonStoppage,0.0,0.0,0.0,Drifting,0.0,8.0,South,10.0,East,6.9,0.0,6.9,2.8,0.0,2.8,0.0,3.6,0.0,0.0,235.5898,41.4162,0.6055,0.6889,vessel_2
851,2019-03-09,14:00,2019-03-09,15:00,3.0,1901,CNDLC,AOMAL,StoppageDeparture,0.0,0.0,0.0,Drifting,0.0,8.0,South,10.0,East,0.9,0.0,0.9,0.3,0.0,0.3,0.0,0.5,0.0,0.0,261.5847,5.2938,0.0759,0.0881,vessel_2
852,2019-03-10,05:00,2019-03-10,06:00,15.0,1901,CNDLC,AOMAL,EndOfSeaPassage,0.0,0.0,194.0,Sailing,11200.0,5.0,South,11.0,East,0.0,0.0,0.0,32.2,0.0,32.2,0.0,2.1,180.4934,15.0,217.9152,106.8102,2.9903,1.7767,vessel_2
853,2019-03-10,10:42,2019-03-10,11:42,5.7,1901,CNDLC,AOMAL,StoppageArrival,0.0,0.0,57.0,Maneuvering,7990.0,5.0,South,11.0,East,0.3,0.0,0.3,8.0,0.0,8.0,0.0,1.0,165.4182,5.7,254.1714,28.9602,0.7867,0.4817,vessel_2
856,2019-03-11,11:00,2019-03-11,12:00,1.1,1901,CNDLC,AOMAL,NoonRiver,0.0,0.0,3.5,Maneuvering,2100.0,5.0,South,11.0,East,0.1,0.0,0.1,0.5,0.0,0.5,0.0,0.3,203.8322,1.1,276.1598,2.8026,0.0704,0.0466,vessel_2
857,2019-03-11,14:48,2019-03-11,15:48,3.8,1901,AOMAL,CMKOL,Arrival,0.0,0.0,6.3,Maneuvering,1500.0,0.0,0,0.0,0,1.0,0.0,1.0,0.8,0.0,0.8,0.0,0.9,132.1691,3.8,225.2883,8.4078,0.1551,0.1399,vessel_2
860,2019-03-12,21:00,2019-03-12,22:00,4.1,1901,AOMAL,CMKOL,BeginOfSeaPassage,126091.0,0.42,4.0,Maneuvering,4000.0,5.0,South,11.0,East,0.9,0.0,0.9,0.9,0.0,0.9,0.0,0.8,211.8836,1.0,204.1637,8.0964,0.1544,0.1347,vessel_2
861,2019-03-13,11:00,2019-03-13,12:00,14.0,1901,AOMAL,CMKOL,NoonSea,126091.0,0.42,181.0,Sailing,12300.0,4.0,South,9.0,East,0.3,0.0,0.3,32.9,0.0,32.9,0.0,2.0,179.9192,14.0,217.9873,109.6128,3.0446,1.8234,vessel_2
863,2019-03-14,11:00,2019-03-14,12:00,24.0,1901,AOMAL,CMKOL,NoonSea,126091.0,0.42,317.0,Sailing,12130.0,0.0,South,6.0,East,0.0,0.0,0.0,52.4,0.0,52.4,0.0,3.3,169.5017,24.0,215.8074,173.4498,4.8559,2.8853,vessel_2
864,2019-03-15,11:00,2019-03-15,12:00,24.0,1901,AOMAL,CMKOL,EndOfSeaPassage,126091.0,0.42,312.0,Sailing,11990.0,3.0,North,8.0,East,0.0,0.0,0.0,51.8,0.0,51.8,0.0,3.4,169.5174,24.0,218.702,171.8928,4.8123,2.8594,vessel_2
866,2019-03-15,15:00,2019-03-15,16:00,4.0,1901,AOMAL,CMKOL,StoppageArrival,126091.0,0.42,29.0,Maneuvering,3200.0,4.0,North,8.0,East,0.6,0.0,0.6,4.6,0.0,4.6,0.0,0.6,386.7717,3.5,196.1885,18.0612,0.4575,0.3004,vessel_2
868,2019-03-16,11:00,2019-03-16,12:00,6.8,1901,AOMAL,CMKOL,NoonRiver,126091.0,0.42,5.0,Maneuvering,3000.0,4.0,North,8.0,East,1.6,0.0,1.6,1.6,0.0,1.6,0.0,1.5,167.4142,3.0,259.6613,14.6358,0.2813,0.2435,vessel_2
869,2019-03-16,11:18,2019-03-16,12:18,0.3,1901,CMKOL,CNRZH,Arrival,126091.0,0.42,0.2,Maneuvering,2010.0,0.0,0,0.0,0,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.1,312.3399,0.3,392.3771,1.2456,0.0268,0.0207,vessel_2
872,2019-03-18,02:30,2019-03-18,03:30,5.2,1901,CMKOL,CNRZH,BeginOfSeaPassage,259839.33,0.8654,1.5,Maneuvering,2200.0,4.0,North,8.0,East,1.2,0.0,1.2,0.5,0.0,0.5,0.0,1.1,214.0238,1.0,249.0085,8.7192,0.1478,0.145,vessel_2
874,2019-03-18,11:00,2019-03-18,12:00,8.5,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,98.0,Sailing,12300.0,2.0,North,7.0,East,0.0,0.0,0.0,22.4,0.0,22.4,0.0,1.2,201.7617,8.5,214.8376,73.4904,2.0574,1.2225,vessel_2
876,2019-03-19,11:00,2019-03-19,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,320.0,Sailing,14900.0,2.0,South,6.0,East,0.0,0.0,0.0,69.0,0.0,69.0,0.0,3.3,181.7048,24.0,212.2696,225.1422,6.3031,3.7451,vessel_2
878,2019-03-20,11:00,2019-03-20,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,300.0,Sailing,14800.0,7.0,South,7.0,East,0.0,0.0,0.0,63.4,0.0,63.4,0.0,3.3,168.0858,24.0,212.2696,207.7038,5.8149,3.4551,vessel_2
880,2019-03-21,11:00,2019-03-21,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,299.0,Sailing,14600.0,11.0,South,8.0,East,0.0,0.0,0.0,63.9,0.0,63.9,0.0,3.3,171.7321,24.0,212.2696,209.2608,5.8585,3.481,vessel_2
882,2019-03-22,11:00,2019-03-22,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,288.0,Sailing,14400.0,16.0,South,8.0,East,0.0,0.0,0.0,69.6,0.0,69.6,0.0,3.3,189.6489,24.0,215.8074,227.0106,6.3554,3.7762,vessel_2
884,2019-03-23,11:00,2019-03-23,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,281.0,Sailing,14700.0,21.0,South,9.0,East,0.0,0.0,0.0,71.2,0.0,71.2,0.0,3.2,190.0493,24.0,212.8147,231.6816,6.4862,3.8539,vessel_2
886,2019-03-24,10:00,2019-03-24,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,285.0,Sailing,14600.0,25.0,South,10.0,East,0.0,0.0,0.0,66.7,0.0,66.7,0.0,3.1,187.051,23.0,230.7735,217.3572,6.0852,3.6156,vessel_2
888,2019-03-25,10:00,2019-03-25,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,304.0,Sailing,14700.0,30.0,South,13.0,East,0.8,0.0,0.8,69.3,0.0,69.3,0.0,3.3,184.9778,24.0,212.2696,228.5676,6.3348,3.8021,vessel_2
890,2019-03-26,10:00,2019-03-26,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,257.0,Sailing,14500.0,33.0,South,16.0,East,0.0,0.0,0.0,69.3,0.0,69.3,0.0,3.3,187.5292,24.0,217.6209,226.0764,6.3293,3.7607,vessel_2
892,2019-03-27,10:00,2019-03-27,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,262.0,Sailing,14400.0,35.0,South,20.0,East,0.0,0.0,0.0,67.2,0.0,67.2,0.0,3.3,183.1093,24.0,217.6209,219.537,6.1462,3.6519,vessel_2
894,2019-03-28,10:00,2019-03-28,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,307.0,Sailing,14500.0,34.0,South,26.0,East,0.0,0.0,0.0,67.7,0.0,67.7,0.0,3.3,183.1995,24.0,217.6209,221.094,6.1898,3.6778,vessel_2
896,2019-03-29,10:00,2019-03-29,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,267.0,Sailing,14600.0,32.0,South,31.0,East,0.0,0.0,0.0,67.5,0.0,67.5,0.0,3.3,181.4072,24.0,219.4651,220.4712,6.1723,3.6674,vessel_2
898,2019-03-30,09:00,2019-03-30,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,299.0,Sailing,14800.0,30.0,South,36.0,East,0.0,0.0,0.0,65.4,0.0,65.4,0.0,3.3,180.9269,23.0,229.0071,213.9318,5.9893,3.5587,vessel_2
900,2019-03-31,09:00,2019-03-31,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,317.0,Sailing,14600.0,27.0,South,42.0,East,0.0,0.0,0.0,67.2,0.0,67.2,0.0,3.3,180.6009,24.0,219.4651,219.537,6.1462,3.6519,vessel_2
902,2019-04-01,09:00,2019-04-01,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,271.0,Sailing,14600.0,25.0,South,46.0,East,0.0,0.0,0.0,67.6,0.0,67.6,0.0,3.3,181.676,24.0,219.4651,220.7826,6.1811,3.6726,vessel_2
904,2019-04-02,08:00,2019-04-02,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,273.0,Sailing,15400.0,23.0,South,50.0,East,0.0,0.0,0.0,69.3,0.0,69.3,0.0,3.3,184.2466,23.0,225.1903,226.0764,6.3293,3.7607,vessel_2
906,2019-04-03,08:00,2019-04-03,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,306.0,Sailing,15400.0,20.0,South,55.0,East,0.0,0.0,0.0,71.3,0.0,71.3,0.0,3.3,181.6655,24.0,215.8074,232.3044,6.5036,3.8643,vessel_2
908,2019-04-04,08:00,2019-04-04,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,320.0,Sailing,15200.0,18.0,South,60.0,East,0.0,0.0,0.0,70.3,0.0,70.3,0.0,3.3,181.4744,24.0,215.8074,229.1904,6.4164,3.8125,vessel_2
910,2019-04-05,07:00,2019-04-05,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,282.0,Sailing,15000.0,16.0,South,64.0,East,0.0,0.0,0.0,65.5,0.0,65.5,0.0,3.3,178.7875,23.0,221.4987,214.2432,5.998,3.5638,vessel_2
912,2019-04-06,07:00,2019-04-06,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,317.0,Sailing,15300.0,13.0,South,69.0,East,0.0,0.0,0.0,70.0,0.0,70.0,0.0,3.4,179.5189,24.0,218.702,228.5676,6.399,3.8021,vessel_2
914,2019-04-07,07:00,2019-04-07,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,312.0,Sailing,15400.0,11.0,South,74.0,East,0.0,0.0,0.0,69.3,0.0,69.3,0.0,3.3,176.5697,24.0,215.8074,226.0764,6.3293,3.7607,vessel_2
916,2019-04-08,06:00,2019-04-08,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,311.0,Sailing,15100.0,8.0,South,79.0,East,0.0,0.0,0.0,66.5,0.0,66.5,0.0,3.3,180.3149,23.0,225.1903,217.3572,6.0852,3.6156,vessel_2
918,2019-04-09,06:00,2019-04-09,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,327.0,Sailing,14300.0,5.0,South,83.0,East,0.0,0.0,0.0,48.4,0.0,67.2,0.0,3.3,183.9934,24.0,215.8074,219.537,6.1462,4.0875,vessel_2
920,2019-04-10,06:00,2019-04-10,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,324.0,Sailing,13000.0,1.0,South,86.0,East,0.0,0.0,0.0,59.6,0.0,59.6,0.0,3.3,179.3529,24.0,208.2226,195.8706,5.4836,3.8243,vessel_2
922,2019-04-11,05:00,2019-04-11,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,299.0,Sailing,12700.0,2.0,North,90.0,East,0.0,0.0,0.0,54.4,0.0,54.4,0.0,3.2,174.8575,23.0,214.1456,179.3664,5.0216,3.5021,vessel_2
924,2019-04-12,05:00,2019-04-12,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,314.0,Sailing,14000.0,5.0,North,94.0,East,0.0,0.0,0.0,63.6,0.0,63.6,0.0,3.3,177.7193,24.0,211.6361,208.3266,5.8323,4.0675,vessel_2
926,2019-04-13,04:00,2019-04-13,12:00,23.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,289.0,Sailing,13400.0,5.0,North,98.0,East,0.2,0.0,0.2,60.3,0.0,60.3,0.0,3.3,183.6968,23.0,220.8376,198.6732,5.546,3.879,vessel_2
927,2019-04-14,04:00,2019-04-14,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,267.0,Sailing,11500.0,2.0,North,101.0,East,0.4,0.0,0.4,46.7,0.0,46.7,0.0,4.1,158.8637,24.0,213.8593,159.4368,4.4315,3.113,vessel_2
928,2019-04-15,04:00,2019-04-15,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,282.0,Sailing,12400.0,2.0,North,104.0,East,0.2,0.0,0.2,56.0,0.0,56.0,0.0,4.1,176.6737,24.0,179.8817,187.7742,5.2409,3.6662,vessel_2
930,2019-04-16,04:00,2019-04-16,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,314.0,Sailing,13400.0,6.0,North,108.0,East,0.0,0.0,0.0,62.3,0.0,62.3,0.0,3.3,181.8816,24.0,211.6361,204.2784,5.719,3.9885,vessel_2
932,2019-04-17,04:00,2019-04-17,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,308.0,Sailing,12350.0,10.0,North,111.0,East,1.0,0.0,1.0,56.8,0.0,56.8,0.0,3.6,179.9231,24.0,216.668,191.1996,5.2726,3.7331,vessel_2
934,2019-04-18,04:00,2019-04-18,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,308.0,Sailing,12200.0,14.0,North,114.0,East,0.0,0.1,0.0,55.6,0.0,55.6,0.0,3.3,178.2874,24.0,213.3851,183.7352,5.1349,3.5812,vessel_2
936,2019-04-19,04:00,2019-04-19,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,307.0,Sailing,12100.0,18.0,North,118.0,East,0.0,0.0,0.0,54.8,0.0,54.8,0.0,3.3,177.1743,24.0,215.1633,180.9234,5.0652,3.5325,vessel_2
938,2019-04-20,04:00,2019-04-20,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,303.0,Sailing,12500.0,21.0,North,121.0,East,0.0,0.0,0.0,54.9,0.0,54.9,0.0,3.3,171.8177,24.0,211.6361,181.2348,5.0739,3.5386,vessel_2
940,2019-04-21,04:00,2019-04-21,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,304.0,Sailing,12200.0,26.0,North,124.0,East,0.0,0.0,0.0,54.7,0.0,54.7,0.0,3.3,175.4014,24.0,215.1633,180.612,5.0564,3.5264,vessel_2
942,2019-04-22,04:00,2019-04-22,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,307.0,Sailing,13450.0,31.0,North,125.0,East,0.0,0.0,0.0,60.5,0.0,60.5,0.0,3.2,175.97,24.0,215.8378,198.3618,5.5534,3.873,vessel_2
944,2019-04-23,04:00,2019-04-23,12:00,24.0,1901,CMKOL,CNRZH,NoonSea,259839.33,0.8654,302.0,Sailing,13450.0,34.0,North,122.0,East,0.0,0.0,0.0,60.3,0.0,60.3,0.0,3.2,175.3883,24.0,215.8378,197.739,5.5359,3.8608,vessel_2
946,2019-04-23,10:00,2019-04-23,18:00,6.0,1901,CMKOL,CNRZH,EndOfSeaPassage,259839.33,0.8654,76.0,Sailing,12500.0,35.0,North,120.0,East,0.1,0.0,0.1,16.7,0.0,16.7,0.0,1.0,209.0605,6.0,269.7973,55.4292,1.5438,1.0822,vessel_2
947,2019-04-23,14:00,2019-04-23,22:00,4.0,1901,CMKOL,CNRZH,StoppageArrival,259839.33,0.8654,38.0,Maneuvering,7800.0,35.0,North,120.0,East,0.8,0.8,0.0,6.5,6.5,0.0,0.7,0.0,208.0289,4.0,249.6347,25.648,0.59,0.0091,vessel_2
950,2019-04-25,04:30,2019-04-25,12:30,7.8,1901,CNRZH,AOGIR,Arrival,259839.33,0.8654,36.0,Maneuvering,3000.0,0.0,0,0.0,0,1.7,1.7,0.0,4.5,4.5,0.0,1.3,0.0,192.0267,7.8,208.0289,24.045,0.4753,0.0085,vessel_2
954,2019-04-27,08:36,2019-04-27,16:36,2.0,1902,CNRZH,AOGIR,BeginOfSeaPassage,0.0,0.0,16.0,Maneuvering,5200.0,35.0,North,119.0,East,0.1,0.1,0.0,2.9,2.9,0.0,0.4,0.0,279.9619,2.0,286.8575,10.9004,0.2704,0.0033,vessel_2
955,2019-04-27,12:42,2019-04-27,20:42,4.1,1902,CNRZH,AOGIR,EndFuelChangeOver,0.0,0.0,53.0,Sailing,10000.0,35.0,North,120.0,East,0.3,0.3,0.0,8.9,8.9,0.0,0.6,0.0,276.3444,3.2335,310.4994,31.4188,0.7785,0.0096,vessel_2
956,2019-04-28,04:00,2019-04-28,12:00,15.3,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,209.0,Sailing,10000.0,33.0,North,124.0,East,0.0,0.0,0.0,29.7,0.0,29.7,0.0,1.9,231.0958,12.0665,246.3985,98.4024,2.7549,1.9213,vessel_2
958,2019-04-29,04:00,2019-04-29,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,287.0,Sailing,10500.0,29.0,North,126.0,East,0.0,0.0,0.0,41.6,0.0,41.6,0.0,3.3,154.9921,24.0,215.1633,139.8186,3.9144,2.7299,vessel_2
960,2019-04-30,04:00,2019-04-30,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,287.0,Sailing,9400.0,25.0,North,123.0,East,0.0,0.0,0.0,42.0,0.0,42.0,0.0,3.3,174.7942,24.0,211.6361,141.0642,3.9493,2.7542,vessel_2
962,2019-05-01,04:00,2019-05-01,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,270.0,Sailing,9400.0,21.0,North,121.0,East,0.0,0.0,0.0,41.5,0.0,41.5,0.0,3.3,172.7133,24.0,211.6361,139.5072,3.9057,2.7238,vessel_2
964,2019-05-02,04:00,2019-05-02,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,290.0,Sailing,8600.0,18.0,North,118.0,East,0.6,0.0,0.6,40.5,0.0,40.5,0.0,3.7,184.2308,24.0,215.1028,139.5072,3.8575,2.7238,vessel_2
966,2019-05-03,04:00,2019-05-03,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,257.0,Sailing,7500.0,15.0,North,115.0,East,1.6,0.0,1.6,34.5,0.0,34.5,0.0,3.8,179.9548,24.0,211.7388,124.2486,3.35,2.4259,vessel_2
968,2019-05-04,04:00,2019-05-04,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,277.0,Sailing,9300.0,11.0,North,111.0,East,0.6,0.0,0.6,40.6,0.0,40.6,0.0,3.6,170.7846,24.0,223.1039,139.8278,3.8657,2.7239,vessel_2
970,2019-05-05,04:00,2019-05-05,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,309.0,Sailing,9600.0,7.0,North,109.0,East,0.2,0.0,0.2,44.7,0.0,44.7,0.0,3.6,182.1553,24.0,193.8085,151.029,4.2122,2.9488,vessel_2
972,2019-05-06,04:00,2019-05-06,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,300.0,Sailing,9600.0,4.0,North,105.0,East,0.3,0.3,0.3,43.1,0.0,43.1,0.0,3.8,175.6352,24.0,209.3779,147.9426,4.0908,2.8701,vessel_2
973,2019-05-06,17:00,2019-05-07,01:00,13.0,1902,CNRZH,AOGIR,EndOfSeaPassage,0.0,0.0,145.0,Sailing,8500.0,1.0,North,104.0,East,0.1,0.0,0.1,18.0,0.0,18.0,0.0,2.6,152.9421,13.0,247.0775,64.4598,1.7966,1.2586,vessel_2
974,2019-05-07,00:42,2019-05-07,08:42,7.7,1902,CNRZH,AOGIR,StoppageArrival,0.0,0.0,58.0,Maneuvering,3500.0,1.0,North,104.0,East,0.7,0.0,0.7,6.0,0.0,6.0,0.0,1.6,209.0303,7.7,263.6419,25.8462,0.6674,0.5046,vessel_2
979,2019-05-08,12:00,2019-05-08,20:00,1.1,1902,CNRZH,AOGIR,BeginOfSeaPassage,0.0,0.0,3.0,Maneuvering,3500.0,1.0,North,104.0,East,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.2,107.3022,1.0,243.8687,2.4912,0.0537,0.0486,vessel_2
980,2019-05-09,04:00,2019-05-09,12:00,16.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,186.0,Sailing,7050.0,2.0,North,101.0,East,0.0,0.0,0.0,22.0,0.0,22.0,0.0,2.9,183.1177,16.0,221.006,77.5386,2.1708,1.5139,vessel_2
982,2019-05-10,05:00,2019-05-10,12:00,25.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,289.0,Sailing,7400.0,5.0,North,98.0,East,0.0,0.0,0.0,36.3,0.0,36.3,0.0,3.8,184.2263,25.0,219.5569,124.8714,3.4959,2.4381,vessel_2
983,2019-05-10,11:00,2019-05-10,18:00,6.0,1902,CNRZH,AOGIR,StoppageArrival,0.0,0.0,67.0,Sailing,7000.0,6.0,North,97.0,East,0.0,0.0,0.0,8.3,0.0,8.3,0.0,1.1,185.5435,6.0,220.6803,29.2716,0.8195,0.5715,vessel_2
985,2019-05-11,05:00,2019-05-11,12:00,12.5,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,135.0,Sailing,7400.0,6.0,North,94.0,East,0.0,0.0,0.0,18.1,0.0,18.1,0.0,2.0,183.7188,12.5,219.3166,62.5914,1.7523,1.2221,vessel_2
987,2019-05-12,05:00,2019-05-12,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,278.0,Sailing,8900.0,3.0,North,91.0,East,0.0,0.0,0.0,41.9,0.0,41.9,0.0,3.8,184.1745,24.0,221.8781,142.3098,3.9841,2.7786,vessel_2
989,2019-05-13,06:00,2019-05-13,12:00,25.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,282.0,Sailing,8700.0,0.0,South,88.0,East,0.0,0.0,0.0,42.8,0.0,42.8,0.0,3.9,184.7572,25.0,206.2923,145.4238,4.0713,2.8394,vessel_2
991,2019-05-14,06:00,2019-05-14,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,252.0,Sailing,7350.0,3.0,South,85.0,East,0.0,0.0,0.0,34.7,0.0,34.7,0.0,3.9,184.6918,24.0,204.7924,120.2004,3.3651,2.3469,vessel_2
993,2019-05-15,06:00,2019-05-15,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,267.0,Sailing,6850.0,6.0,South,81.0,East,0.0,0.0,0.0,32.6,0.0,32.6,0.0,4.2,186.1798,24.0,206.6749,114.5952,3.2082,2.2374,vessel_2
994,2019-05-15,06:22,2019-05-15,12:22,0.3667,1902,CNRZH,AOGIR,SoundingCorrection,0.0,0.0,3.9893,Sailing,7800.0,0.0,0,0.0,0,0.0,0.0,0.0,0.5676,0.0,0.5676,0.0,0.054266667,186.3345,0.3667,205.8613,1.9365,0.0542,0.0378,vessel_2
996,2019-05-16,07:00,2019-05-16,12:00,24.6333,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,268.0107,Sailing,7800.0,9.0,South,78.0,East,0.0,0.0,0.0,38.1324,0.0,38.1324,0.0,3.645733333,186.3345,24.6333,205.8613,130.0971,3.6422,2.5401,vessel_2
998,2019-05-17,07:00,2019-05-17,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,267.0,Sailing,6350.0,11.0,South,74.0,East,0.0,0.0,0.0,30.4,0.0,30.4,0.0,3.8,187.2861,24.0,206.4699,106.4988,2.9816,2.0794,vessel_2
1000,2019-05-18,07:00,2019-05-18,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,278.0,Sailing,6500.0,13.0,South,70.0,East,0.0,0.0,0.0,31.0,0.0,31.0,0.0,3.8,186.5752,24.0,206.4699,108.3672,3.0339,2.1158,vessel_2
1002,2019-05-19,08:00,2019-05-19,12:00,25.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,296.0,Sailing,7250.0,15.0,South,66.0,East,0.0,0.0,0.0,36.0,0.0,36.0,0.0,4.0,186.4839,25.0,205.7851,124.56,3.4872,2.432,vessel_2
1004,2019-05-20,08:00,2019-05-20,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,270.0,Sailing,6650.0,17.0,South,61.0,East,0.0,0.0,0.0,31.7,0.0,31.7,0.0,3.8,186.4847,24.0,206.4699,110.547,3.0949,2.1584,vessel_2
1006,2019-05-21,08:00,2019-05-21,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,269.0,Sailing,6400.0,19.0,South,57.0,East,0.0,0.0,0.0,30.7,0.0,30.7,0.0,3.9,187.6567,24.0,206.1762,107.7444,3.0164,2.1037,vessel_2
1008,2019-05-22,08:00,2019-05-22,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,264.0,Sailing,6450.0,21.0,South,53.0,East,0.0,0.0,0.0,30.8,0.0,30.8,0.0,3.8,186.8085,24.0,206.4699,107.7444,3.0164,2.1037,vessel_2
1010,2019-05-23,09:00,2019-05-23,12:00,25.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,257.0,Sailing,6650.0,23.0,South,49.0,East,0.0,0.0,0.0,33.2,0.0,33.2,0.0,3.8,187.4965,25.0,206.8289,115.218,3.2257,2.2496,vessel_2
1012,2019-05-24,09:00,2019-05-24,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,286.0,Sailing,7500.0,26.0,South,45.0,East,0.0,0.0,0.0,35.6,0.0,35.6,0.0,3.7,185.6925,24.0,206.7804,122.3802,3.4262,2.3894,vessel_2
1014,2019-05-25,09:00,2019-05-25,12:00,24.0,1902,CNRZH,AOGIR,NoonSea,0.0,0.0,262.0,Sailing,7050.0,28.0,South,40.0,East,0.0,0.0,0.0,33.6,0.0,33.6,0.0,3.7,186.4471,24.0,206.7804,116.1522,3.2518,2.2678,vessel_2
