,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
199,2018-04-09,00:00,2018-04-08,19:00,5.5,1810RL,USBPT,USGUM,EndOfSeaPassage,558649.85,4.8995,64.0,Sailing,9990.0,28.0,North,94.0,West,0.0,0.0,0.0,11.7,11.7,0.0,0.9,0.0,214.0416,5.5,234.9753,40.3956,0.9863,0.0176,vessel_0
200,2018-04-09,05:36,2018-04-09,00:36,5.6,1810RL,USGUM,USGUM,Arrival,558649.85,4.8995,25.0,Maneuvering,3450.0,0.0,0,0.0,0,0.5,0.5,0.0,3.9,3.9,0.0,1.0,0.0,202.9074,5.6,199.4389,17.3124,0.3721,0.0076,vessel_0
203,2018-04-10,05:30,2018-04-10,00:30,6.3,1811,USGUM,USGUM,StoppageArrival,0.0,0.0,48.0,Maneuvering,11000.0,28.0,North,94.0,West,0.7,0.7,0.0,16.2,16.2,0.0,0.9,0.0,234.9753,6.3,239.3267,57.0668,1.3507,0.0249,vessel_0
207,2018-04-11,19:00,2018-04-11,14:00,0.8,1811,USGUM,USGUM,StoppageArrival,0.0,0.0,0.5,Maneuvering,1150.0,28.0,North,94.0,West,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.0,218.5157,0.8,179.495,1.2824,0.0224,0.0006,vessel_0
214,2018-04-17,04:30,2018-04-16,23:30,8.5,1811,USGUM,USPON,Arrival,0.0,0.0,42.0,Maneuvering,4540.0,0.0,0,0.0,0,1.0,1.0,0.0,8.9,8.9,0.0,1.2,0.0,231.8226,8.5,157.6741,35.5866,0.7865,0.0155,vessel_0
217,2018-04-18,03:12,2018-04-17,22:12,3.1,1811,USGUM,USPON,BeginOfSeaPassage,514265.39,4.5102,6.0,Maneuvering,3450.0,28.0,North,94.0,West,0.9,0.9,0.0,2.1,2.1,0.0,0.5,0.0,197.369,3.1,202.6557,11.221,0.2025,0.0049,vessel_0
218,2018-04-18,07:30,2018-04-18,02:30,4.3,1811,USGUM,USPON,EndOfSeaPassage,514265.39,4.5102,49.0,Sailing,7466.9767,29.0,North,93.0,West,0.0,0.0,0.0,7.7,7.7,0.0,0.6,0.0,241.056,4.3,200.3666,26.6098,0.6495,0.0116,vessel_0
219,2018-04-18,09:30,2018-04-18,04:30,2.0,1811,USGUM,USPON,StoppageArrival,514265.39,4.5102,11.0,Maneuvering,1700.0,29.0,North,93.0,West,0.1,0.1,0.0,1.4,1.4,0.0,0.3,0.0,413.8944,2.0,209.4109,5.7708,0.1297,0.0025,vessel_0
225,2018-04-22,17:00,2018-04-22,12:00,1.4,1811,USGUM,USPON,NoonRiver,514265.39,4.5102,3.0,Maneuvering,3450.0,29.0,North,93.0,West,0.2,0.2,0.0,0.8,0.8,0.0,0.2,0.0,166.4882,1.4,239.3267,3.8472,0.0767,0.0017,vessel_0
226,2018-04-23,00:48,2018-04-22,19:48,7.8,1811,USPON,USGUM,Arrival,514265.39,4.5102,49.0,Maneuvering,6471.0256,29.0,North,93.0,West,0.3,0.3,0.0,11.6,11.6,0.0,1.3,0.0,231.01,7.8,219.4331,42.3192,1.0031,0.0185,vessel_0
229,2018-04-24,15:30,2018-04-24,10:30,1.8,1812,USPON,USGUM,StoppageArrival,0.0,0.0,3.0,Maneuvering,1700.0,29.0,North,93.0,West,0.2,0.2,0.0,0.6,0.6,0.0,0.3,0.0,197.0926,1.8,239.3267,3.5266,0.0664,0.0015,vessel_0
232,2018-04-25,17:00,2018-04-25,12:00,5.8,1812,USPON,USGUM,NoonRiver,0.0,0.0,48.0,Maneuvering,6253.9655,29.0,North,93.0,West,0.3,0.3,0.0,6.8,6.8,0.0,1.0,0.0,188.4369,5.8,288.8426,25.9686,0.6025,0.0113,vessel_0
233,2018-04-25,17:30,2018-04-25,12:30,0.5,1812,USPON,USGUM,BeginOfSeaPassage,0.0,0.0,6.0,Maneuvering,8120.0,29.0,North,93.0,West,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.0,148.5476,0.5,287.1921,2.2442,0.0536,0.001,vessel_0
234,2018-04-26,11:18,2018-04-26,06:18,17.8,1812,USPON,USGUM,EndOfSeaPassage,0.0,0.0,223.0,Sailing,9250.0,28.0,North,90.0,West,0.0,0.0,0.0,32.1,32.1,0.0,1.9,0.0,195.9674,17.8,223.5285,109.004,2.6734,0.0476,vessel_0
235,2018-04-26,17:00,2018-04-26,12:00,5.7,1812,USPON,USGUM,NoonRiver,0.0,0.0,15.0,Maneuvering,1600.0,28.0,North,90.0,West,0.5,0.5,0.0,1.8,1.8,0.0,0.9,0.0,198.3893,5.7,264.519,10.2592,0.1986,0.0045,vessel_0
236,2018-04-26,19:00,2018-04-26,14:00,2.0,1812,USGUM,USBTR,Arrival,0.0,0.0,23.7,Maneuvering,3800.0,0.0,0,0.0,0,0.3,0.3,0.0,1.0,1.0,0.0,0.3,0.0,132.2595,2.0,251.2931,5.1296,0.0991,0.0022,vessel_0
238,2018-04-27,09:30,2018-04-27,04:30,3.5,1812,USGUM,USBTR,BeginOfSeaPassage,310152.96,2.7201,7.3,Maneuvering,1700.0,28.0,North,90.0,West,0.4,0.4,0.0,1.1,1.1,0.0,0.5,0.0,185.8302,3.5,239.3267,6.412,0.1192,0.0028,vessel_0
239,2018-04-27,14:30,2018-04-27,09:30,5.0,1812,USGUM,USBTR,EndOfSeaPassage,310152.96,2.7201,58.0,Sailing,8950.0,28.0,North,89.0,West,0.0,0.0,0.0,9.6,9.6,0.0,0.5,0.0,215.6347,5.0,209.4109,32.3806,0.7956,0.0141,vessel_0
240,2018-04-27,17:00,2018-04-27,12:00,2.5,1812,USGUM,USBTR,NoonRiver,310152.96,2.7201,16.7,Maneuvering,7420.0,29.0,North,89.0,West,0.0,0.0,0.0,3.7,3.7,0.0,0.4,0.0,200.4926,2.5,268.0459,13.1446,0.3185,0.0057,vessel_0
241,2018-04-28,17:00,2018-04-28,12:00,24.0,1812,USGUM,USBTR,NoonRiver,310152.96,2.7201,175.0,Maneuvering,9820.0,30.0,North,91.0,West,7.8,7.8,0.0,39.68,43.9,0.0,3.6,0.0,186.3261,24.0,251.2931,177.2918,3.767,0.0893,vessel_0
242,2018-04-29,02:12,2018-04-28,21:12,9.2,1812,USBTR,USGUM,Arrival,310152.96,2.7201,35.0,Maneuvering,6720.6522,30.0,North,91.0,West,2.7,2.7,0.0,9.2,9.2,0.0,1.3,0.0,148.7632,9.2,206.305,42.3192,0.8279,0.0224,vessel_0
246,2018-05-01,17:00,2018-05-01,12:00,17.1,1813,USBTR,USGUM,BeginOfSeaPassage,0.0,0.0,231.0,Maneuvering,7845.0292,28.0,North,89.0,West,0.9,0.9,0.0,25.4,25.4,0.0,2.7,0.0,189.2997,17.1,263.1015,92.974,2.1898,0.0493,vessel_0
247,2018-05-02,16:00,2018-05-02,11:00,23.0,1813,USBTR,USGUM,EndOfSeaPassage,0.0,0.0,285.0,Sailing,9360.0,28.0,North,94.0,West,0.0,0.0,0.0,40.1,40.1,0.0,2.6,0.0,186.2291,23.0,223.8969,136.8962,3.3526,0.0726,vessel_0
248,2018-05-02,17:00,2018-05-02,12:00,1.0,1813,USBTR,USGUM,NoonRiver,0.0,0.0,12.0,Maneuvering,6850.0,28.0,North,94.0,West,0.1,0.1,0.0,1.4,1.4,0.0,0.2,0.0,204.3358,1.0,249.9464,5.4502,0.124,0.0029,vessel_0
249,2018-05-02,17:18,2018-05-02,12:18,0.3,1813,USBTR,USGUM,StoppageArrival,0.0,0.0,0.0,Maneuvering,1700.0,28.0,North,94.0,West,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,196.0364,0.3,302.9654,0.6412,0.0137,0.0003,vessel_0
251,2018-05-03,17:00,2018-05-03,12:00,1.2,1813,USBTR,USGUM,BeginOfSeaPassage,0.0,0.0,2.0,Maneuvering,1700.0,28.0,North,94.0,West,0.1,0.1,0.0,0.3,0.3,0.0,0.1,0.0,147.0273,1.2,138.8591,1.603,0.0304,0.0008,vessel_0
252,2018-05-03,21:00,2018-05-03,16:00,4.0,1813,USBTR,USGUM,EndOfSeaPassage,0.0,0.0,48.0,Sailing,8500.0,28.0,North,93.0,West,0.0,0.0,0.0,7.1,7.1,0.0,0.6,0.0,208.7788,4.0,244.8455,24.6862,0.6016,0.0131,vessel_0
253,2018-05-03,21:48,2018-05-03,16:48,0.8,1813,USBTR,USGUM,StoppageArrival,0.0,0.0,7.5,Maneuvering,1700.0,28.0,North,93.0,West,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,147.0273,0.8,208.2887,0.9618,0.0217,0.0005,vessel_0
254,2018-05-04,03:00,2018-05-03,22:00,5.2,1813,USBTR,USGUM,StoppageDeparture,0.0,0.0,0.0,Drifting,1700.0,28.0,North,93.0,West,0.5,0.5,0.0,1.2,1.2,0.0,0.8,0.0,135.7175,5.2,256.3553,8.015,0.1449,0.0042,vessel_0
255,2018-05-04,08:12,2018-05-04,03:12,5.2,1813,USGUM,USNDX,Arrival,0.0,0.0,3.0,Maneuvering,1700.0,0.0,0,0.0,0,0.3,0.3,0.0,0.7,0.7,0.0,0.5,0.0,128.6489,3.2,160.2221,4.809,0.0865,0.0026,vessel_0
258,2018-05-05,01:30,2018-05-04,20:30,3.3,1813,USGUM,USNDX,BeginOfSeaPassage,475578.37,4.1709,3.0,Maneuvering,1150.0,28.0,North,94.0,West,0.3,0.3,0.0,0.5,0.5,0.0,0.4,0.0,131.7241,3.3,201.9769,3.8472,0.0648,0.002,vessel_0
259,2018-05-05,06:30,2018-05-05,01:30,5.0,1813,USGUM,USNDX,EndOfSeaPassage,475578.37,4.1709,53.0,Sailing,8500.0,29.0,North,93.0,West,0.0,0.0,0.0,9.1,9.1,0.0,0.7,0.0,214.0718,5.0,191.7397,31.4188,0.7671,0.0167,vessel_0
260,2018-05-05,08:00,2018-05-05,03:00,1.5,1813,USGUM,USNDX,StoppageArrival,475578.37,4.1709,3.5,Maneuvering,1700.0,29.0,North,93.0,West,0.2,0.2,0.0,0.5,0.5,0.0,0.2,0.0,196.0364,1.5,222.1746,2.8854,0.0527,0.0015,vessel_0
273,2018-05-16,17:00,2018-05-16,12:00,8.2,1813,USGUM,USNDX,NoonRiver,475578.37,4.1709,50.0,Maneuvering,5800.0,30.0,North,93.0,West,0.3,0.3,0.0,8.1,8.1,0.0,1.2,0.0,170.2747,8.2,228.6095,30.7776,0.7177,0.0163,vessel_0
277,2018-05-18,17:00,2018-05-18,12:00,5.9,1813,USNDX,USHOU,NoonRiver,0.0,0.0,40.0,Maneuvering,5870.0,28.0,North,93.0,West,0.5,0.5,0.0,7.1,7.1,0.0,0.8,0.0,204.9629,5.9,225.9403,26.9304,0.6164,0.0143,vessel_0
278,2018-05-18,18:00,2018-05-18,13:00,1.0,1814,USNDX,USHOU,BeginOfSeaPassage,0.0,0.0,11.0,Maneuvering,7100.0,29.0,North,93.0,West,0.0,0.0,0.0,1.7,1.7,0.0,0.1,0.0,239.3853,1.0,166.631,5.7708,0.1415,0.0031,vessel_0
279,2018-05-19,00:00,2018-05-18,19:00,6.0,1814,USNDX,USHOU,EndOfSeaPassage,0.0,0.0,70.0,Sailing,7950.0,29.0,North,94.0,West,0.0,0.0,0.0,10.4,10.4,0.0,0.8,0.0,217.9826,6.0,222.1746,35.9072,0.8767,0.019,vessel_0
280,2018-05-19,08:12,2018-05-19,03:12,8.2,1814,USHOU,USGUM,Arrival,0.0,0.0,50.0,Maneuvering,6450.0,29.0,North,95.0,West,0.3,0.3,0.0,8.7,8.7,0.0,1.2,0.0,164.4571,8.2,228.6095,32.7012,0.7657,0.0173,vessel_0
283,2018-05-21,11:06,2018-05-21,06:06,18.1,1814,USHOU,USGUM,Departure,723466.16,6.345,0.0,Waiting in port,0.0,29.0,North,95.0,West,0.0,0.0,0.0,2.2,2.2,0.0,2.3,0.0,0.0,0.0,207.5367,14.427,0.3069,0.0077,vessel_0
284,2018-05-21,17:00,2018-05-21,12:00,5.9,1814,USHOU,USGUM,NoonRiver,723466.16,6.345,37.0,Maneuvering,7650.0,29.0,North,94.0,West,0.3,0.3,0.0,9.3,9.3,0.0,0.8,0.0,206.0044,5.9,225.9403,33.3424,0.7908,0.0177,vessel_0
285,2018-05-21,18:18,2018-05-21,13:18,1.3,1814,USHOU,USGUM,BeginOfSeaPassage,723466.16,6.345,13.0,Maneuvering,9500.0,29.0,North,94.0,West,0.0,0.0,0.0,2.3,2.3,0.0,0.2,0.0,186.8055,1.3,256.3553,8.015,0.1952,0.0045,vessel_0
286,2018-05-21,21:48,2018-05-21,16:48,3.5,1814,USHOU,USGUM,EndOfSeaPassage,723466.16,6.345,37.0,Sailing,10494.0,28.0,North,94.0,West,0.0,0.0,0.0,7.1,7.1,0.0,0.3,0.0,193.2663,3.5,190.4354,23.7244,0.5845,0.0126,vessel_0
287,2018-05-22,01:36,2018-05-21,20:36,3.8,1814,USGUM,USGUM,Arrival,723466.16,6.345,3.0,Maneuvering,3140.0,0.0,0,0.0,0,0.3,0.3,0.0,1.64,1.64,0.0,0.5,0.0,137.4161,3.8,219.2513,7.8226,0.1616,0.0041,vessel_0
290,2018-05-23,09:00,2018-05-23,04:00,7.0,1815,USGUM,USCRP,Arrival,0.0,0.0,15.0,Maneuvering,1100.0,0.0,0,0.0,0,0.7,0.7,0.0,1.1,1.1,0.0,0.8,0.0,142.8265,7.0,163.2303,8.3356,0.1383,0.0044,vessel_0
293,2018-05-24,02:48,2018-05-23,21:48,2.0,1815,USGUM,USCRP,BeginOfSeaPassage,69201.91,0.6069,4.0,Maneuvering,3000.0,28.0,North,94.0,West,0.2,0.2,0.0,0.9,0.9,0.0,0.2,0.0,149.9679,2.0,156.2165,4.1678,0.0847,0.0022,vessel_0
294,2018-05-24,16:30,2018-05-24,11:30,13.7,1815,USGUM,USCRP,EndOfSeaPassage,69201.91,0.6069,172.0,Sailing,9068.0292,27.0,North,96.0,West,0.0,0.0,0.0,19.75,25.7,0.0,1.09,0.0,206.9837,13.7,204.4841,86.8826,2.1335,0.0467,vessel_0
295,2018-05-24,17:00,2018-05-24,12:00,0.5,1815,USGUM,USCRP,NoonRiver,69201.91,0.6069,3.1,Maneuvering,1700.0,27.0,North,96.0,West,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,118.0076,0.5,286.5898,0.6412,0.0137,0.0004,vessel_0
296,2018-05-24,23:24,2018-05-24,18:24,6.4,1815,USCRP,USYAS,Arrival,69201.91,0.6069,48.0,Maneuvering,4750.0,27.0,North,97.0,West,0.4,0.4,0.0,5.4,5.4,0.0,0.9,0.0,178.1759,6.4,235.0932,21.4802,0.4856,0.0121,vessel_0
299,2018-05-26,08:42,2018-05-26,03:42,4.7,1815,USCRP,USYAS,StoppageArrival,25286.13,0.2218,40.0,Maneuvering,5640.0,27.0,North,96.0,West,0.3,0.3,0.0,5.0,5.0,0.0,0.6,0.0,189.2003,4.7,213.418,18.9154,0.4358,0.0106,vessel_0
304,2018-05-29,17:00,2018-05-29,12:00,1.4,1815,USCRP,USYAS,NoonRiver,25286.13,0.2218,4.3,Maneuvering,2450.0,27.0,North,96.0,West,0.2,0.2,0.0,0.6,0.6,0.0,0.2,0.0,175.4632,1.4,204.707,3.206,0.0607,0.0018,vessel_0
305,2018-05-29,21:30,2018-05-29,16:30,4.5,1815,USYAS,USGUM,Arrival,25286.13,0.2218,28.0,Maneuvering,5240.0,27.0,North,97.0,West,0.2,0.2,0.0,4.1,4.1,0.0,0.6,0.0,174.409,4.5,191.0599,15.7094,0.3632,0.0088,vessel_0
308,2018-05-30,23:00,2018-05-30,18:00,3.4,1816,USYAS,USGUM,BeginOfSeaPassage,0.0,0.0,27.0,Maneuvering,6750.0,27.0,North,96.0,West,0.1,0.1,0.0,4.6,4.6,0.0,0.4,0.0,201.05,3.4,203.4614,16.3506,0.3911,0.0092,vessel_0
309,2018-05-31,10:00,2018-05-31,05:00,11.0,1816,USYAS,USGUM,EndOfSeaPassage,0.0,0.0,137.0,Sailing,9340.0,28.0,North,94.0,West,0.0,0.0,0.0,20.1,20.1,0.0,1.2,0.0,196.239,11.0,215.7128,68.2878,1.6746,0.0383,vessel_0
310,2018-05-31,16:00,2018-05-31,11:00,6.0,1816,USGUM,USTXT,Arrival,0.0,0.0,24.0,Maneuvering,2540.0,0.0,0,0.0,0,0.5,0.5,0.0,2.1,2.1,0.0,0.7,0.0,138.2175,6.0,195.0403,10.5798,0.2112,0.0059,vessel_0
313,2018-06-01,07:48,2018-06-01,02:48,2.4,1816,USGUM,USTXT,BeginOfSeaPassage,69754.09,0.6118,5.0,Maneuvering,4210.0,28.0,North,94.0,West,0.2,0.2,0.0,1.4,1.4,0.0,0.3,0.0,138.9836,2.4,208.9718,6.0914,0.1304,0.0034,vessel_0
314,2018-06-01,11:00,2018-06-01,06:00,3.2,1816,USGUM,USTXT,EndOfSeaPassage,69754.09,0.6118,37.0,Sailing,7760.0,29.0,North,94.0,West,0.0,0.0,0.0,5.7,5.7,0.0,0.4,0.0,230.246,3.2,223.3997,19.5566,0.4783,0.011,vessel_0
315,2018-06-01,12:00,2018-06-01,07:00,1.0,1816,USGUM,USTXT,StoppageArrival,69754.09,0.6118,6.0,Maneuvering,3650.0,29.0,North,94.0,West,0.1,0.1,0.0,0.8,0.8,0.0,0.1,0.0,219.8497,1.0,167.1774,3.206,0.0703,0.0018,vessel_0
318,2018-06-01,21:48,2018-06-01,16:48,4.8,1816,USTXT,USGUM,Arrival,69754.09,0.6118,37.0,Maneuvering,6540.0,0.0,0,0.0,0,0.2,0.2,0.0,5.3,5.3,0.0,0.7,0.0,169.3502,4.8,270.8893,19.8772,0.4648,0.0112,vessel_0
321,2018-06-03,11:30,2018-06-03,06:30,2.4,1817,USTXT,USGUM,BeginOfSeaPassage,0.0,0.0,21.0,Maneuvering,5870.0,29.0,North,94.0,West,0.2,0.2,0.0,2.8,2.8,0.0,0.3,0.0,199.3598,2.4,208.9718,10.5798,0.2422,0.0059,vessel_0
322,2018-06-03,16:12,2018-06-03,11:12,4.7,1817,USTXT,USGUM,EndOfSeaPassage,0.0,0.0,55.0,Sailing,7120.0,28.0,North,93.0,West,0.0,0.0,0.0,6.0,6.0,0.0,0.5,0.0,179.8466,4.7,222.3104,20.839,0.508,0.0117,vessel_0
323,2018-06-03,16:48,2018-06-03,11:48,0.6,1817,USTXT,USGUM,StoppageArrival,0.0,0.0,3.0,Maneuvering,1000.0,28.0,North,93.0,West,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,167.1774,0.6,278.629,0.9618,0.0144,0.0005,vessel_0
327,2018-06-05,01:18,2018-06-04,20:18,2.3,1817,USTXT,USGUM,StoppageArrival,0.0,0.0,20.0,Maneuvering,5840.0,28.0,North,93.0,West,0.1,0.1,0.0,2.6,2.6,0.0,0.3,0.0,194.1608,2.3,218.0575,9.618,0.2256,0.0054,vessel_0
329,2018-06-05,16:24,2018-06-05,11:24,5.7,1817,USGUM,USLCH,Arrival,0.0,0.0,18.0,Maneuvering,1700.0,0.0,0,0.0,0,0.8,0.8,0.0,1.7,1.7,0.0,0.7,0.0,175.9762,5.7,205.3056,10.2592,0.1813,0.0058,vessel_0
332,2018-06-06,13:30,2018-06-06,08:30,4.3,1817,USGUM,USLCH,BeginOfSeaPassage,64864.04,0.5689,5.0,Maneuvering,1700.0,28.0,North,93.0,West,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,137.2181,4.3,194.3923,6.412,0.1119,0.0036,vessel_0
333,2018-06-06,17:00,2018-06-06,12:00,3.5,1817,USGUM,USLCH,EndOfSeaPassage,64864.04,0.5689,43.0,Sailing,7700.0,29.0,North,93.0,West,0.0,0.0,0.0,5.8,5.8,0.0,0.4,0.0,215.8729,3.5,243.9063,19.8772,0.4863,0.0112,vessel_0
334,2018-06-06,18:06,2018-06-06,13:06,1.1,1817,USGUM,USLCH,StoppageArrival,64864.04,0.5689,9.0,Maneuvering,6600.0,29.0,North,93.0,West,0.1,0.1,0.0,1.3,1.3,0.0,0.1,0.0,179.6121,1.1,151.9795,4.809,0.1103,0.0027,vessel_0
337,2018-06-08,17:00,2018-06-08,12:00,5.8,1817,USGUM,USLCH,NoonRiver,64864.04,0.5689,45.0,Maneuvering,5940.0,29.0,North,93.0,West,0.2,0.2,0.0,7.5,7.5,0.0,0.7,0.0,218.3613,5.8,232.8067,26.9304,0.6406,0.0151,vessel_0
338,2018-06-08,20:12,2018-06-08,15:12,3.2,1817,USLCH,USCRP,Arrival,64864.04,0.5689,30.0,Maneuvering,2780.0,30.0,North,93.0,West,0.3,0.3,0.0,1.7,1.7,0.0,0.5,0.0,191.6827,3.2,261.2147,8.015,0.1664,0.0045,vessel_0
341,2018-06-10,01:18,2018-06-09,20:18,0.8,1817,USLCH,USCRP,StoppageArrival,0.0,0.0,3.0,Maneuvering,2500.0,29.0,North,93.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,200.6129,0.8,179.1187,1.9236,0.0384,0.0011,vessel_0
343,2018-06-10,17:00,2018-06-10,12:00,5.4,1818,USLCH,USCRP,BeginOfSeaPassage,0.0,0.0,41.0,Maneuvering,5420.0,29.0,North,93.0,West,0.3,0.3,0.0,6.1,6.1,0.0,0.7,0.0,209.0574,5.4,240.7905,22.7626,0.5294,0.0128,vessel_0
344,2018-06-11,14:00,2018-06-11,09:00,21.0,1818,USLCH,USCRP,EndOfSeaPassage,0.0,0.0,268.0,Sailing,9880.0,27.0,North,96.0,West,0.0,0.0,0.0,40.4,40.4,0.0,2.3,0.0,195.3143,21.0,190.6651,136.8962,3.3595,0.0769,vessel_0
345,2018-06-11,15:30,2018-06-11,10:30,1.5,1818,USLCH,USCRP,StoppageArrival,0.0,0.0,12.0,Maneuvering,4900.0,27.0,North,96.0,West,0.1,0.1,0.0,1.2,1.2,0.0,0.2,0.0,163.7656,1.5,202.6393,4.809,0.108,0.0027,vessel_0
348,2018-06-12,04:00,2018-06-11,23:00,6.4,1818,USCRP,USGUM,Arrival,0.0,0.0,35.0,Maneuvering,3960.0,27.0,North,97.0,West,0.3,0.3,0.0,5.5,5.5,0.0,0.9,0.0,217.6789,6.4,220.3999,21.4802,0.4929,0.0121,vessel_0
352,2018-06-14,01:00,2018-06-13,20:00,4.7,1818,USCRP,USGUM,BeginOfSeaPassage,83397.43,0.7314,32.0,Maneuvering,5420.0,27.0,North,96.0,West,0.2,0.2,0.0,5.6,5.6,0.0,0.6,0.0,220.5057,4.7,194.0163,20.5184,0.4831,0.0115,vessel_0
353,2018-06-14,03:30,2018-06-13,22:30,2.5,1818,USCRP,USGUM,EndOfSeaPassage,83397.43,0.7314,25.0,Sailing,6850.0,27.0,North,96.0,West,0.0,0.0,0.0,3.4,3.4,0.0,0.3,0.0,199.1486,2.5,250.7661,11.8622,0.2888,0.0067,vessel_0
354,2018-06-14,14:00,2018-06-14,09:00,10.5,1818,USGUM,USGLS,Arrival,83397.43,0.7314,48.0,Maneuvering,2800.0,0.0,0,0.0,0,0.9,0.9,0.0,4.2,4.2,0.0,1.5,0.0,143.2949,10.5,223.8983,21.1596,0.4273,0.0119,vessel_0
357,2018-06-15,17:00,2018-06-15,12:00,4.1,1818,USGUM,USGLS,NoonRiver,0.0,0.0,7.0,Maneuvering,950.0,27.0,North,96.0,West,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,128.7631,4.1,244.6499,4.809,0.0719,0.0027,vessel_0
358,2018-06-15,17:48,2018-06-15,12:48,0.8,1819,USGUM,USGLS,BeginOfSeaPassage,0.0,0.0,10.0,Maneuvering,2400.0,27.0,North,96.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,208.9718,0.8,223.8983,1.9236,0.0384,0.0011,vessel_0
359,2018-06-16,04:18,2018-06-15,23:18,10.5,1819,USGUM,USGLS,EndOfSeaPassage,0.0,0.0,137.0,Sailing,8724.9524,28.0,North,94.0,West,0.0,0.0,0.0,19.5,19.5,0.0,1.1,0.0,213.5065,10.5,202.0826,66.0436,1.621,0.0371,vessel_0
360,2018-06-16,05:18,2018-06-16,00:18,1.0,1819,USGUM,USGLS,StoppageArrival,0.0,0.0,5.0,Maneuvering,2750.0,28.0,North,94.0,West,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.0,145.9003,1.0,167.1774,1.9236,0.0384,0.0011,vessel_0
367,2018-06-21,13:36,2018-06-21,08:36,6.7,1819,USGLS,USHPY,Arrival,0.0,0.0,29.0,Maneuvering,2750.0,29.0,North,94.0,West,0.5,0.5,0.0,3.4,3.4,0.0,0.8,0.0,185.0974,6.7,157.5906,15.0682,0.3207,0.0085,vessel_0
370,2018-06-22,08:24,2018-06-22,03:24,1.6,1819,USGLS,USHPY,BeginOfSeaPassage,69688.51,0.6112,4.0,Maneuvering,3840.0,28.0,North,94.0,West,0.2,0.2,0.0,1.2,1.2,0.0,0.2,0.0,195.911,1.6,208.9718,5.1296,0.1087,0.0029,vessel_0
371,2018-06-22,13:00,2018-06-22,08:00,4.6,1819,USGLS,USHPY,EndOfSeaPassage,69688.51,0.6112,52.0,Sailing,8040.0,28.0,North,94.0,West,0.0,0.0,0.0,8.3,8.3,0.0,0.4,0.0,225.1091,4.6,181.7146,27.8922,0.6861,0.0157,vessel_0
372,2018-06-22,14:54,2018-06-22,09:54,1.9,1819,USGLS,USHPY,StoppageArrival,69688.51,0.6112,18.0,Maneuvering,7030.0,28.0,North,94.0,West,0.1,0.1,0.0,2.6,2.6,0.0,0.2,0.0,195.251,1.9,150.8368,9.2974,0.2199,0.0052,vessel_0
375,2018-06-23,17:00,2018-06-23,12:00,2.0,1819,USGLS,USHPY,NoonRiver,69688.51,0.6112,9.0,Maneuvering,1700.0,28.0,North,94.0,West,0.2,0.2,0.0,0.6,0.6,0.0,0.2,0.0,177.0114,2.0,192.897,3.206,0.0607,0.0018,vessel_0
376,2018-06-23,23:42,2018-06-23,18:42,6.7,1819,USHPY,USGUM,Arrival,69688.51,0.6112,48.0,Maneuvering,5540.0,29.0,North,94.0,West,0.3,0.3,0.0,8.0,8.0,0.0,0.8,0.0,216.1893,6.7,171.0984,29.1746,0.687,0.0164,vessel_0
379,2018-06-25,21:30,2018-06-25,16:30,4.5,1820,USHPY,USGUM,BeginOfSeaPassage,0.0,0.0,58.0,Maneuvering,6600.0,29.0,North,94.0,West,0.3,0.3,0.0,6.7,6.7,0.0,0.6,0.0,226.2805,4.5,191.0599,24.3656,0.5717,0.0137,vessel_0
380,2018-06-26,01:00,2018-06-25,20:00,3.5,1820,USHPY,USGUM,EndOfSeaPassage,0.0,0.0,45.0,Sailing,8420.0,28.0,North,94.0,West,0.0,0.0,0.0,6.5,6.5,0.0,0.5,0.0,221.2392,3.5,260.5362,22.442,0.5479,0.0126,vessel_0
381,2018-06-26,05:48,2018-06-26,00:48,4.8,1820,USGUM,USHPY,Arrival,0.0,0.0,22.0,Maneuvering,3125.0,0.0,0,0.0,0,0.5,0.5,0.0,2.5,2.5,0.0,0.6,0.0,167.1774,4.8,133.7419,11.5416,0.2374,0.0065,vessel_0
